pr_number,commits_count,commit_authors,files_changed,additions,deletions,total_changes,max_file_changes,avg_file_changes,files_added,files_modified,files_removed,files_renamed,deletion_ratio,changes_per_commit,files_per_commit,developers_involved
327698,2,1,14.0,291.0,70.0,361.0,110.0,18.05,0.0,20.0,0.0,0.0,0.19390581717451524,180.5,7.0,1
327700,1,1,3.0,3.0,2.0,5.0,2.0,1.6666666666666667,0.0,3.0,0.0,0.0,0.4,5.0,3.0,1
327702,2,1,22.0,395.0,97.0,492.0,99.0,22.363636363636363,2.0,20.0,0.0,0.0,0.19715447154471544,246.0,11.0,1
327703,3,2,17.0,249.0,75.0,324.0,62.0,18.0,1.0,17.0,0.0,0.0,0.23148148148148148,108.0,5.666666666666667,2
327704,3,3,9.0,48.0,275.0,323.0,80.0,35.888888888888886,0.0,8.0,1.0,0.0,0.8513931888544891,107.66666666666667,3.0,3
327705,2,1,3.0,224.0,109.0,333.0,139.0,66.6,0.0,5.0,0.0,0.0,0.32732732732732733,166.5,1.5,1
327708,1,1,4.0,35.0,17.0,52.0,25.0,13.0,0.0,4.0,0.0,0.0,0.3269230769230769,52.0,4.0,1
327710,1,1,5.0,485.0,260.0,745.0,494.0,149.0,3.0,2.0,0.0,0.0,0.348993288590604,745.0,5.0,1
327711,3,1,9.0,563.0,21.0,584.0,412.0,64.88888888888889,2.0,7.0,0.0,0.0,0.03595890410958904,194.66666666666666,3.0,1
327713,1,1,5.0,156.0,44.0,200.0,79.0,40.0,1.0,4.0,0.0,0.0,0.22,200.0,5.0,1
327714,5,1,377.0,17695.0,3509.0,21204.0,4674.0,53.54545454545455,60.0,321.0,15.0,0.0,0.16548764384078476,4240.8,75.4,1
327716,5,1,530.0,29119.0,5334.0,34453.0,4674.0,57.904201680672266,53.0,541.0,1.0,0.0,0.1548196093228456,6890.6,106.0,1
327717,5,1,331.0,17118.0,6078.0,23196.0,4674.0,64.79329608938548,26.0,318.0,10.0,4.0,0.2620279358510088,4639.2,66.2,1
327718,1,1,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,4.0,2.0,1
327719,1,1,4.0,360.0,18.0,378.0,241.0,94.5,0.0,4.0,0.0,0.0,0.047619047619047616,378.0,4.0,1
327720,2,1,1.0,4.0,4.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0,0.5,4.0,0.5,1
327722,13,1,5.0,1344.0,540.0,1884.0,345.0,58.875,1.0,31.0,0.0,0.0,0.28662420382165604,144.92307692307693,0.38461538461538464,1
327724,3,1,98.0,3025.0,954.0,3979.0,412.0,40.19191919191919,5.0,93.0,1.0,0.0,0.23975873335008796,1326.3333333333333,32.666666666666664,1
327728,1,1,7.0,202.0,99.0,301.0,114.0,43.0,0.0,7.0,0.0,0.0,0.3289036544850498,301.0,7.0,1
327729,5,1,28.0,4966.0,309.0,5275.0,792.0,114.67391304347827,8.0,38.0,0.0,0.0,0.0585781990521327,1055.0,5.6,1
327731,1,1,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,4.0,2.0,1
327734,2,1,12.0,359.0,48.0,407.0,101.0,33.916666666666664,0.0,12.0,0.0,0.0,0.11793611793611794,203.5,6.0,1
327735,1,1,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1
327736,1,1,1.0,2.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.5,4.0,1.0,1
327738,2,1,4.0,153.0,6.0,159.0,57.0,22.714285714285715,0.0,7.0,0.0,0.0,0.03773584905660377,79.5,2.0,1
327739,1,1,6.0,435.0,111.0,546.0,234.0,91.0,0.0,6.0,0.0,0.0,0.2032967032967033,546.0,6.0,1
327740,1,1,2.0,85.0,9.0,94.0,67.0,47.0,0.0,2.0,0.0,0.0,0.09574468085106383,94.0,2.0,1
327741,3,2,4.0,4722.0,2.0,4724.0,2746.0,590.5,3.0,5.0,0.0,0.0,0.0004233700254022015,1574.6666666666667,1.3333333333333333,2
327742,1,1,8.0,241.0,52.0,293.0,128.0,36.625,0.0,8.0,0.0,0.0,0.17747440273037543,293.0,8.0,1
327743,1,1,4.0,398.0,74.0,472.0,234.0,118.0,0.0,4.0,0.0,0.0,0.15677966101694915,472.0,4.0,1
327744,3,1,8.0,251.0,21.0,272.0,84.0,24.727272727272727,0.0,11.0,0.0,0.0,0.07720588235294118,90.66666666666667,2.6666666666666665,1
327748,1,1,2.0,85.0,9.0,94.0,67.0,47.0,0.0,2.0,0.0,0.0,0.09574468085106383,94.0,2.0,1
327749,3,1,4.0,71.0,14.0,85.0,24.0,17.0,0.0,5.0,0.0,0.0,0.16470588235294117,28.333333333333332,1.3333333333333333,1
327751,1,1,1.0,1.0,21.0,22.0,22.0,22.0,0.0,1.0,0.0,0.0,0.9545454545454546,22.0,1.0,1
327752,2,1,2.0,73.0,15.0,88.0,43.0,22.0,0.0,4.0,0.0,0.0,0.17045454545454544,44.0,1.0,1
